id,source_pattern,target_pattern,slots,scene,priority,template_type,example_source,example_target,notes,review_status,provenance
TPL-0161,等一下{person:PERSON}要{vp:VP}。,等陣{person}要{vp}。,"VP,PERSON",general,82,need_action,等一下他要去机场。,等陣佢要去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0162,下次{person:PERSON}要{vp:VP}。,下次{person}要{vp}。,"VP,PERSON",general,82,need_action,下次他要去机场。,下次佢要去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0163,我需要{np:NP}。,我需要{np}。,NP,general,82,need_item,我需要这个文件。,我需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0164,今天我需要{np:NP}。,今日我需要{np}。,NP,general,82,need_item,今天我需要这个文件。,今日我需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0165,明天我需要{np:NP}。,聽日我需要{np}。,NP,general,82,need_item,明天我需要这个文件。,聽日我需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0166,现在我需要{np:NP}。,而家我需要{np}。,NP,general,82,need_item,现在我需要这个文件。,而家我需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0167,等一下我需要{np:NP}。,等陣我需要{np}。,NP,general,82,need_item,等一下我需要这个文件。,等陣我需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0168,下次我需要{np:NP}。,下次我需要{np}。,NP,general,82,need_item,下次我需要这个文件。,下次我需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0169,你需要{np:NP}。,你需要{np}。,NP,general,82,need_item,你需要这个文件。,你需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0170,今天你需要{np:NP}。,今日你需要{np}。,NP,general,82,need_item,今天你需要这个文件。,今日你需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0171,明天你需要{np:NP}。,聽日你需要{np}。,NP,general,82,need_item,明天你需要这个文件。,聽日你需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0172,现在你需要{np:NP}。,而家你需要{np}。,NP,general,82,need_item,现在你需要这个文件。,而家你需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0173,等一下你需要{np:NP}。,等陣你需要{np}。,NP,general,82,need_item,等一下你需要这个文件。,等陣你需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0174,下次你需要{np:NP}。,下次你需要{np}。,NP,general,82,need_item,下次你需要这个文件。,下次你需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0175,我们需要{np:NP}。,我哋需要{np}。,NP,general,82,need_item,我们需要这个文件。,我哋需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0176,今天我们需要{np:NP}。,今日我哋需要{np}。,NP,general,82,need_item,今天我们需要这个文件。,今日我哋需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0177,明天我们需要{np:NP}。,聽日我哋需要{np}。,NP,general,82,need_item,明天我们需要这个文件。,聽日我哋需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0178,现在我们需要{np:NP}。,而家我哋需要{np}。,NP,general,82,need_item,现在我们需要这个文件。,而家我哋需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0179,等一下我们需要{np:NP}。,等陣我哋需要{np}。,NP,general,82,need_item,等一下我们需要这个文件。,等陣我哋需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0180,下次我们需要{np:NP}。,下次我哋需要{np}。,NP,general,82,need_item,下次我们需要这个文件。,下次我哋需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0181,{person:PERSON}需要{np:NP}。,{person}需要{np}。,"NP,PERSON",general,82,need_item,他需要这个文件。,佢需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0182,今天{person:PERSON}需要{np:NP}。,今日{person}需要{np}。,"NP,PERSON",general,82,need_item,今天他需要这个文件。,今日佢需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0183,明天{person:PERSON}需要{np:NP}。,聽日{person}需要{np}。,"NP,PERSON",general,82,need_item,明天他需要这个文件。,聽日佢需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0184,现在{person:PERSON}需要{np:NP}。,而家{person}需要{np}。,"NP,PERSON",general,82,need_item,现在他需要这个文件。,而家佢需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0185,等一下{person:PERSON}需要{np:NP}。,等陣{person}需要{np}。,"NP,PERSON",general,82,need_item,等一下他需要这个文件。,等陣佢需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0186,下次{person:PERSON}需要{np:NP}。,下次{person}需要{np}。,"NP,PERSON",general,82,need_item,下次他需要这个文件。,下次佢需要呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0187,今天我没有{np:NP}。,今日我冇{np}。,NP,general,82,absence,今天我没有这个文件。,今日我冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0188,明天我没有{np:NP}。,聽日我冇{np}。,NP,general,82,absence,明天我没有这个文件。,聽日我冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0189,现在我没有{np:NP}。,而家我冇{np}。,NP,general,82,absence,现在我没有这个文件。,而家我冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0190,等一下我没有{np:NP}。,等陣我冇{np}。,NP,general,82,absence,等一下我没有这个文件。,等陣我冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0191,下次我没有{np:NP}。,下次我冇{np}。,NP,general,82,absence,下次我没有这个文件。,下次我冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0192,你没有{np:NP}。,你冇{np}。,NP,general,82,absence,你没有这个文件。,你冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0193,今天你没有{np:NP}。,今日你冇{np}。,NP,general,82,absence,今天你没有这个文件。,今日你冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0194,明天你没有{np:NP}。,聽日你冇{np}。,NP,general,82,absence,明天你没有这个文件。,聽日你冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0195,现在你没有{np:NP}。,而家你冇{np}。,NP,general,82,absence,现在你没有这个文件。,而家你冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0196,等一下你没有{np:NP}。,等陣你冇{np}。,NP,general,82,absence,等一下你没有这个文件。,等陣你冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0197,下次你没有{np:NP}。,下次你冇{np}。,NP,general,82,absence,下次你没有这个文件。,下次你冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0198,我们没有{np:NP}。,我哋冇{np}。,NP,general,82,absence,我们没有这个文件。,我哋冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0199,今天我们没有{np:NP}。,今日我哋冇{np}。,NP,general,82,absence,今天我们没有这个文件。,今日我哋冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0200,明天我们没有{np:NP}。,聽日我哋冇{np}。,NP,general,82,absence,明天我们没有这个文件。,聽日我哋冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0201,现在我们没有{np:NP}。,而家我哋冇{np}。,NP,general,82,absence,现在我们没有这个文件。,而家我哋冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0202,等一下我们没有{np:NP}。,等陣我哋冇{np}。,NP,general,82,absence,等一下我们没有这个文件。,等陣我哋冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0203,下次我们没有{np:NP}。,下次我哋冇{np}。,NP,general,82,absence,下次我们没有这个文件。,下次我哋冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0204,今天{person:PERSON}没有{np:NP}。,今日{person}冇{np}。,"NP,PERSON",general,82,absence,今天他没有这个文件。,今日佢冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0205,明天{person:PERSON}没有{np:NP}。,聽日{person}冇{np}。,"NP,PERSON",general,82,absence,明天他没有这个文件。,聽日佢冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0206,现在{person:PERSON}没有{np:NP}。,而家{person}冇{np}。,"NP,PERSON",general,82,absence,现在他没有这个文件。,而家佢冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0207,等一下{person:PERSON}没有{np:NP}。,等陣{person}冇{np}。,"NP,PERSON",general,82,absence,等一下他没有这个文件。,等陣佢冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0208,下次{person:PERSON}没有{np:NP}。,下次{person}冇{np}。,"NP,PERSON",general,82,absence,下次他没有这个文件。,下次佢冇呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0209,今天我还没有{vp:VP}。,今日我仲未{vp}。,VP,general,82,not_yet,今天我还没有去机场。,今日我仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0210,明天我还没有{vp:VP}。,聽日我仲未{vp}。,VP,general,82,not_yet,明天我还没有去机场。,聽日我仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0211,现在我还没有{vp:VP}。,而家我仲未{vp}。,VP,general,82,not_yet,现在我还没有去机场。,而家我仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0212,你还没有{vp:VP}。,你仲未{vp}。,VP,general,82,not_yet,你还没有去机场。,你仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0213,今天你还没有{vp:VP}。,今日你仲未{vp}。,VP,general,82,not_yet,今天你还没有去机场。,今日你仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0214,明天你还没有{vp:VP}。,聽日你仲未{vp}。,VP,general,82,not_yet,明天你还没有去机场。,聽日你仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0215,现在你还没有{vp:VP}。,而家你仲未{vp}。,VP,general,82,not_yet,现在你还没有去机场。,而家你仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0216,我们还没有{vp:VP}。,我哋仲未{vp}。,VP,general,82,not_yet,我们还没有去机场。,我哋仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0217,今天我们还没有{vp:VP}。,今日我哋仲未{vp}。,VP,general,82,not_yet,今天我们还没有去机场。,今日我哋仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0218,明天我们还没有{vp:VP}。,聽日我哋仲未{vp}。,VP,general,82,not_yet,明天我们还没有去机场。,聽日我哋仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0219,现在我们还没有{vp:VP}。,而家我哋仲未{vp}。,VP,general,82,not_yet,现在我们还没有去机场。,而家我哋仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0220,今天{person:PERSON}还没有{vp:VP}。,今日{person}仲未{vp}。,"VP,PERSON",general,82,not_yet,今天他还没有去机场。,今日佢仲未去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
