dataset,id,source,source_traditional,target,reason,review_status,provenance
lexicon,LEX-0045,其他,其他,其他,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0058,可以,可以,可以,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0060,会,會,會,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0062,应该,應該,應該,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0064,需要,需要,需要,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0065,想要,想要,想要,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0066,想,想,想,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0068,已经,已經,已經,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0070,再,再,再,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0071,又,又,又,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0085,都,都,都,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0087,非常,非常,非常,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0088,比较,比較,比較,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0089,太,太,太,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0093,大概,大概,大概,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0094,可能,可能,可能,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0096,原来,原來,原來,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0097,终于,終於,終於,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0098,先,先,先,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0100,以前,以前,以前,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0108,中午,中午,中午,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0111,今晚,今晚,今晚,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0113,周末,週末,週末,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0116,分钟,分鐘,分鐘,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0120,附近,附近,附近,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0123,上面,上面,上面,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0124,下面,下面,下面,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0126,对面,對面,對面,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0127,前面,前面,前面,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0128,后面,後面,後面,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0129,左边,左邊,左邊,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0130,右边,右邊,右邊,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0137,问,問,問,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0139,听,聽,聽,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0148,带,帶,帶,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0155,去,去,去,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0157,走,走,走,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0160,停车,停車,停車,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0161,上车,上車,上車,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0163,坐,坐,坐,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0165,等,等,等,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0167,买,買,買,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0168,卖,賣,賣,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0169,换,換,換,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0170,退货,退貨,退貨,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0177,打包,打包,打包,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0182,爱,愛,愛,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0188,记得,記得,記得,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0190,觉得,覺得,覺得,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0192,希望,希望,希望,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0193,担心,擔心,擔心,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0197,笑,笑,笑,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0199,帮,幫,幫,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0204,加班,加班,加班,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0205,请假,請假,請假,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0206,开会,開會,開會,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0211,检查,檢查,檢查,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0212,完成,完成,完成,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0213,处理,處理,處理,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0214,跟进,跟進,跟進,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0215,负责,負責,負責,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0219,考试,考試,考試,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0221,写,寫,寫,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0223,打开,打開,打開,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0225,关闭,關閉,關閉,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0231,充电,充電,充電,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0232,连接,連接,連接,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0233,上网,上網,上網,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0239,受伤,受傷,受傷,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0240,报警,報警,報警,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0246,忙,忙,忙,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0249,快,快,快,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0250,慢,慢,慢,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0251,早,早,早,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0253,迟,遲,遲,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0254,大,大,大,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0257,贵,貴,貴,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0259,热,熱,熱,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0263,错,錯,錯,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0265,方便,方便,方便,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0266,清楚,清楚,清楚,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0268,重要,重要,重要,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0270,洗手间,洗手間,洗手間,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0276,火车,火車,火車,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0277,车站,車站,車站,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0278,机场,機場,機場,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0281,行李,行李,行李,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0282,酒店,酒店,酒店,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0288,餐厅,餐廳,餐廳,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0292,筷子,筷子,筷子,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0293,纸巾,紙巾,紙巾,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0294,水,水,水,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0296,收据,收據,收據,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0297,发票,發票,發票,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0300,便利店,便利店,便利店,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0302,钱,錢,錢,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0304,手机,手機,手機,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0305,电脑,電腦,電腦,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0307,文件,文件,文件,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0308,网络,網絡,網絡,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0309,医生,醫生,醫生,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0310,医院,醫院,醫院,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0318,门口,門口,門口,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0319,朋友,朋友,朋友,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0322,男朋友,男朋友,男朋友,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0323,女朋友,女朋友,女朋友,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0326,一部,一部,一部,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0327,一间,一間,一間,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0328,一张,一張,一張,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0329,一件,一件,一件,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0330,一杯,一杯,一杯,source_s2t_equals_target,draft_curated,curated_v0.1
lexicon,LEX-0332,没有必要,沒有必要,沒有必要,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0333,没有什么,沒有什麼,沒有什麼,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0334,的时候,的時候,的時候,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0335,一小时,一小時,一小時,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0336,我的,我的,我的,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0337,不知道,不知道,不知道,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0338,老人家,老人家,老人家,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0339,不幸的是,不幸的是,不幸的是,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0340,大问题,大問題,大問題,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0341,不可思议,不可思議,不可思議,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0342,重要问题,重要問題,重要問題,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0343,多年以来,多年以來,多年以來,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0344,讨价还价,討價還價,討價還價,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0345,我爱你,我愛你,我愛你,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0346,有机,有機,有機,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0347,所在,所在,所在,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0348,一时,一時,一時,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0349,一天,一天,一天,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0350,一手,一手,一手,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0351,须要,須要,須要,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0352,以下,以下,以下,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0353,下去,下去,下去,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0354,不必,不必,不必,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0355,以来,以來,以來,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0356,我们自己,我們自己,我們自己,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
