id,slot_type,source,target,canonical_source,target_strategy,semantic_class,features,priority,review_status,provenance
SLV-00891,ticket_place,码头,碼頭,码头,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00892,ticket_place,广州,廣州,广州,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00893,ticket_place,深圳,深圳,深圳,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00894,ticket_place,香港西九龙,香港西九龍,香港西九龙,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00895,ticket_place,澳门,澳門,澳门,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00896,time,今天,今日,今天,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00897,time,明天,聽日,明天,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00898,time,昨天,尋日,昨天,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00899,time,现在,而家,现在,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00900,time,等一下,等陣,等一下,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00901,time,一会儿,一陣,一会儿,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00902,time,早上,朝早,早上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00903,time,中午,中午,中午,same_form_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00904,time,下午,下晝,下午,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00905,time,晚上,夜晚,晚上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00906,time,今晚,今晚,今晚,same_form_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00907,time,明早,聽朝,明早,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00908,time,周末,週末,周末,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00909,time,下周,下個星期,下周,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00910,time,这个月,今個月,这个月,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00911,time,下个月,下個月,下个月,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00912,time,三点,三點,三点,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00913,time,五点半,五點半,五点半,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00914,time,下班以后,放工之後,下班以后,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00915,time,吃饭以后,食完飯之後,吃饭以后,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00916,time,开会之前,開會之前,开会之前,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00917,time,到时候,到時,到时候,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00918,time,最近,近排,最近,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00919,time,刚才,頭先,刚才,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00920,time,马上,即刻,马上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00921,treatable_symptom,头痛,頭痛,头痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00922,treatable_symptom,发烧,發燒,发烧,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00923,treatable_symptom,咳嗽,咳嗽,咳嗽,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00924,treatable_symptom,喉咙痛,喉嚨痛,喉咙痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00925,treatable_symptom,流鼻涕,流鼻涕,流鼻涕,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00926,treatable_symptom,鼻塞,鼻塞,鼻塞,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00927,treatable_symptom,肚子痛,肚痛,肚子痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00928,treatable_symptom,胃痛,胃痛,胃痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00929,treatable_symptom,想吐,想嘔,想吐,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00930,treatable_symptom,呕吐,嘔,呕吐,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00931,treatable_symptom,拉肚子,肚屙,拉肚子,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00932,treatable_symptom,头晕,頭暈,头晕,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00933,treatable_symptom,牙痛,牙痛,牙痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00934,treatable_symptom,腰痛,腰痛,腰痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00935,treatable_symptom,背痛,背痛,背痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00936,treatable_symptom,膝盖痛,膝頭痛,膝盖痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00937,treatable_symptom,睡不着,瞓唔着,睡不着,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00938,treatable_symptom,没有胃口,冇胃口,没有胃口,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00939,treatable_symptom,过敏,敏感,过敏,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00940,treatable_symptom,感冒,傷風,感冒,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00941,tryable_item,耳机,耳機,耳机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00942,tryable_item,手表,手錶,手表,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00943,tryable_item,眼镜,眼鏡,眼镜,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00944,tryable_item,背包,背包,背包,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00945,tryable_item,鞋子,鞋,鞋子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00946,tryable_item,帽子,帽子,帽子,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00947,tryable_item,上衣,上身衫,上衣,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00948,tryable_item,衬衫,恤衫,衬衫,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00949,tryable_item,T恤,T恤,T恤,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00950,tryable_item,外套,外套,外套,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00951,tryable_item,毛衣,毛衣,毛衣,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00952,tryable_item,裙子,裙,裙子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00953,tryable_item,长裤,長褲,长裤,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00954,tryable_item,短裤,短褲,短裤,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00955,tryable_item,牛仔裤,牛仔褲,牛仔裤,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00956,tryable_item,运动鞋,波鞋,运动鞋,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00957,tryable_item,皮鞋,皮鞋,皮鞋,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00958,tryable_item,拖鞋,拖鞋,拖鞋,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00959,tryable_item,凉鞋,涼鞋,凉鞋,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00960,tryable_item,袜子,襪,袜子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00961,tryable_item,围巾,頸巾,围巾,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00962,tryable_item,手套,手套,手套,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00963,tryable_item,皮带,皮帶,皮带,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00964,tryable_item,太阳镜,太陽眼鏡,太阳镜,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00965,tryable_item,手提包,手提包,手提包,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00966,tryable_item,行李箱,行李箱,行李箱,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00967,tryable_item,雨衣,雨衣,雨衣,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00968,tryable_item,睡衣,睡衣,睡衣,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00969,warranty_item,手机,手機,手机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00970,warranty_item,充电器,充電器,充电器,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00971,warranty_item,充电宝,尿袋,充电宝,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00972,warranty_item,耳机,耳機,耳机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00973,warranty_item,数据线,數據線,数据线,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00974,warranty_item,电脑,電腦,电脑,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00975,warranty_item,平板电脑,平板電腦,平板电脑,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00976,warranty_item,相机,相機,相机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00977,warranty_item,手表,手錶,手表,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00978,warranty_item,电池,電池,电池,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00979,warranty_item,转换插头,轉插,转换插头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00980,work_action,发送文件,寄份文件,发送文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00981,work_action,回复邮件,覆電郵,回复邮件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00982,work_action,确认时间,確認時間,确认时间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00983,work_action,修改报告,修改報告,修改报告,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00984,work_action,检查数据,檢查數據,检查数据,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00985,work_action,准备会议,準備開會,准备会议,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00986,work_action,联系客户,聯絡客戶,联系客户,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00987,work_action,完成任务,完成工作,完成任务,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00988,work_action,更新进度,更新進度,更新进度,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00989,work_action,提交申请,交申請,提交申请,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00990,work_action,打印文件,印文件,打印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00991,work_action,复印资料,影印資料,复印资料,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00992,work_action,签合同,簽合約,签合同,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00993,work_action,安排日程,安排日程,安排日程,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00994,work_action,取消会议,取消會議,取消会议,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00995,work_action,预订会议室,訂會議室,预订会议室,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00996,work_action,打电话,打電話,打电话,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00997,work_action,讨论方案,傾方案,讨论方案,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00998,work_action,解决问题,解決問題,解决问题,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00999,work_action,跟进项目,跟進項目,跟进项目,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01000,work_action,查看附件,睇附件,查看附件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01001,work_action,下载文件,下載文件,下载文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01002,work_action,上传照片,上載相,上传照片,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01003,work_action,填写表格,填表,填写表格,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01004,work_action,核对金额,核對金額,核对金额,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01005,work_action,申请休假,請假,申请休假,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01006,work_action,参加培训,參加培訓,参加培训,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01007,work_action,做演示,做簡報,做演示,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01008,work_action,记录重点,記低重點,记录重点,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01009,work_action,通知大家,通知大家,通知大家,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01010,work_action,重新安排,重新安排,重新安排,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01011,work_action,确认订单,確認訂單,确认订单,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01012,work_action,处理投诉,處理投訴,处理投诉,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01013,work_action,准备报价,準備報價,准备报价,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01014,work_action,整理资料,整理資料,整理资料,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01015,work_action,开视频会议,開視像會議,开视频会议,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01016,work_action,共享屏幕,分享畫面,共享屏幕,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01017,work_action,预约面试,約面試,预约面试,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01018,work_action,审阅合同,睇合約,审阅合同,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-01019,work_action,保存备份,儲存備份,保存备份,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
